KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
Raleigh NC,https://www.google.com/maps/place/Health+%26+Wellness+Coaching+with+Kim+Zogg/data=!4m7!3m6!1s0xc79666250a81411:0x260dcd676d79ba0a!8m2!3d35.851245!4d-78.7349819!16s%2Fg%2F11vxgsv20n!19sChIJERSoUGJmeQwRCrp5bWfNDSY?authuser=0&hl=en&rclk=1,Health & Wellness Coaching with Kim Zogg, , ,zoggwellnesscoach.com,5,3,https://lh3.googleusercontent.com/p/AF1QipPo2yiBA0rGuod_TMNINeMv_S9_itphPU6DbrmL=w408-h544-k-no
Raleigh NC,https://www.google.com/maps/place/Health+Coaching+Partners/data=!4m7!3m6!1s0x89ac5803a768782f:0x2164c5f113431a6c!8m2!3d35.8935642!4d-78.6484292!16s%2Fg%2F11c6092xst!19sChIJL3hopwNYrIkRbBpDE_HFZCE?authuser=0&hl=en&rclk=1,Health Coaching Partners,"8356 Six Forks Rd # 104, Raleigh, NC 27615, United States",1 919-453-2519,healthcoachingpartners.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8WsAWFFcoVTr-xWevjPwfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.12743&pitch=0&thumbfov=100
Raleigh NC,"https://www.google.com/maps/place/Rick+Osborn,+Life+Coach,+Holistic+Health+Practitioner/data=!4m7!3m6!1s0x89acf7f325b5a705:0x9e2f847bf34997ae!8m2!3d35.8920634!4d-78.6774156!16s%2Fg%2F1tg79xwy!19sChIJBae1JfP3rIkRrpdJ83uEL54?authuser=0&hl=en&rclk=1","Rick Osborn, Life Coach, Holistic Health Practitioner","7817 Falcon Rest Cir, Raleigh, NC 27615, United States",1 919-576-0113,rickosborn.com,5,1,https://lh3.googleusercontent.com/p/AF1QipMTv-4BpsyVPgUs_HW88aso94T-uULErdp2ba7J=w589-h240-k-no
Raleigh NC,"https://www.google.com/maps/place/Empower+Wellness,+LLC/data=!4m7!3m6!1s0x89acf6185c9b9461:0x912e60c46b9019e!8m2!3d35.7504542!4d-78.6818097!16s%2Fg%2F11c3ymw0q7!19sChIJYZSbXBj2rIkRngG5RgzmEgk?authuser=0&hl=en&rclk=1","Empower Wellness, LLC","2113 Trailridge Ct, Raleigh, NC 27603, United States",1 919-616-9218,empowerwellness.com,5,2,https://lh3.googleusercontent.com/p/AF1QipOUx3fj7gf2B2RC5Myf7pNmSB1MgaTVsy25QU7l=w408-h270-k-no
Raleigh NC,https://www.google.com/maps/place/Keep+Counsel+LLC/data=!4m7!3m6!1s0x89ac5915e6a76331:0x4a0b06d3368059c9!8m2!3d35.892782!4d-78.6489097!16s%2Fg%2F11x1qsyvln!19sChIJMWOn5hVZrIkRyVmANtMGC0o?authuser=0&hl=en&rclk=1,Keep Counsel LLC,"8319 Six Forks Rd STE 203, Raleigh, NC 27615, United States",1 919-307-8664,keepcounsel.com,5,21,https://lh3.googleusercontent.com/p/AF1QipP5hy7vmmaoOrMiFTQtZ8QE6J3nFSsqTPyEFr8K=w408-h243-k-no
Raleigh NC,https://www.google.com/maps/place/The+Exercise+Coach+-+Raleigh/data=!4m7!3m6!1s0x89acf778c6c9f765:0x6bc8856143a8f9c5!8m2!3d35.8352893!4d-78.6651531!16s%2Fg%2F11lrd_7jrr!19sChIJZffJxnj3rIkRxfmoQ2GFyGs?authuser=0&hl=en&rclk=1,The Exercise Coach - Raleigh,"3739 National Dr Suite #110, Raleigh, NC 27612, United States",1 919-670-2267,exercisecoach.com,4.9,42,https://lh3.googleusercontent.com/p/AF1QipMnEqOpTkoRyJmAS3Ru0NTUXcwkPnjze0rofPzv=w408-h306-k-no
Raleigh NC,https://www.google.com/maps/place/Amanda+McKay+Coaching/data=!4m7!3m6!1s0x89acf50df8b4e421:0x7364b3211cf70a5b!8m2!3d35.7666603!4d-78.7056963!16s%2Fg%2F11fp6djwfb!19sChIJIeS0-A31rIkRWwr3HCGzZHM?authuser=0&hl=en&rclk=1,Amanda McKay Coaching,"Avent Ferry Rd at, Lake Dam Rd, Raleigh, NC 27606, United States",1 919-295-2975,amandamckayhealth.com,5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y5iBWeRyzzhbp5Y7DB1IsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.68158&pitch=0&thumbfov=100
Raleigh NC,"https://www.google.com/maps/place/Healthy+with+Ludy,+LLC+-+AIP+Coach/data=!4m7!3m6!1s0x89ac57f372f066cf:0xb578e2094a806d9f!8m2!3d35.8928246!4d-78.511428!16s%2Fg%2F11gnnpc2m9!19sChIJz2bwcvNXrIkRn22ASgnieLU?authuser=0&hl=en&rclk=1","Healthy with Ludy, LLC - AIP Coach", ,1 919-724-1107,healthywithludy.com,5,1,https://lh3.googleusercontent.com/p/AF1QipN7HvCQajhsaKwh_rRfiK8XCMzpmc91pNQhBp_2=w408-h544-k-no
Raleigh NC,https://www.google.com/maps/place/Crown+Wellness+Coaching/data=!4m7!3m6!1s0x89ac5767c933e8a7:0x90fede8ab3d664ba!8m2!3d35.8395545!4d-78.64488!16s%2Fg%2F11lky6l6b1!19sChIJp-gzyWdXrIkRumTWs4re_pA?authuser=0&hl=en&rclk=1,Crown Wellness Coaching, ,1 919-438-3188,crownwellnesscoaching.com,5,1,https://lh3.googleusercontent.com/p/AF1QipNu0LIRpTgXZ3Z4AwDBBDXaPR2JP2mrTOnYpq9p=w408-h544-k-no
Durham NC,https://www.google.com/maps/place/The+Exercise+Coach+-+Durham/data=!4m7!3m6!1s0x89ace974d5edb157:0x4f87fbdd36e776c4!8m2!3d35.9172086!4d-78.9621149!16s%2Fg%2F11h4y5yy28!19sChIJV7Ht1XTprIkRxHbnNt37h08?authuser=0&hl=en&rclk=1,The Exercise Coach - Durham,"7080 NC-751 Suite 105, Durham, NC 27707, United States",1 919-300-7474,exercisecoach.com,4.9,69,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a2a5JcfckKx4E_tFATYLHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.40045&pitch=0&thumbfov=100
Durham NC,https://www.google.com/maps/place/studio+be/data=!4m7!3m6!1s0x89ad1f7d47eb5b39:0xe3b6172fb6efc714!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11q97fz5m_!19sChIJOVvrR30frYkRFMfvti8XtuM?authuser=0&hl=en&rclk=1,studio be, ,1 919-559-0464,centering.life,5,6,https://lh3.googleusercontent.com/p/AF1QipPMCvnCMqkg3BnaFyfq7fw8bpCy1IxTGSvh8kG8=w408-h408-k-no
Durham NC,"https://www.google.com/maps/place/Beth+Livingstone,+Work+%26+Life+Coach/data=!4m7!3m6!1s0x89ace388429a72ff:0x97ac6e539c5327e3!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F1q5bnysf_!19sChIJ_3KaQojjrIkR4ydTnFNurJc?authuser=0&hl=en&rclk=1","Beth Livingstone, Work & Life Coach", , ,bethlivingstone.com,5,21,https://lh3.googleusercontent.com/p/AF1QipM1DLvQu-DYEGpFu2MSxkLay49kUrmzggtFLs5n=w408-h421-k-no
Durham NC,https://www.google.com/maps/place/Life+Coach+Durham+%E2%80%93+Soul+Stryde/data=!4m7!3m6!1s0x89ace5006aeb50cb:0xda7dfb45e50f7b0f!8m2!3d35.9968595!4d-78.9004478!16s%2Fg%2F11y9pc1_p5!19sChIJy1DragDlrIkRD3sP5UX7fdo?authuser=0&hl=en&rclk=1,Life Coach Durham – Soul Stryde,"322 E Chapel Hill St, Durham, NC 27701, United States",1 743-500-6418,soulstrydelifecoaching.com,5,15,https://lh3.googleusercontent.com/p/AF1QipN_lOmTP3yeKm0N9fakNTFVthxwrd8kjBTv-emm=w408-h272-k-no
Durham NC,"https://www.google.com/maps/place/The+Endurance+Collective+Sports+Massage,+Performance+Coaching,+and+Movement+Therapy/data=!4m7!3m6!1s0x89ace32a5fb0de69:0xd0a944d537fafca4!8m2!3d36.0133408!4d-78.9189888!16s%2Fg%2F11f7r66rrm!19sChIJad6wXyrjrIkRpPz6N9VEqdA?authuser=0&hl=en&rclk=1","The Endurance Collective Sports Massage, Performance Coaching, and Movement Therapy","922 Broad St UNIT D, Durham, NC 27705, United States",1 919-697-8626,theendurancecollective.com,5,89,https://lh3.googleusercontent.com/p/AF1QipPvKizMlxxwBF4halDVG-KPcIqTR8PyaxC8KNQ=w408-h723-k-no
Durham NC,https://www.google.com/maps/place/Whole+Health+Partners/data=!4m7!3m6!1s0x89ace39265690e57:0x4977bb1cf6ade80f!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11r36l0plp!19sChIJVw5pZZLjrIkRD-it9hy7d0k?authuser=0&hl=en&rclk=1,Whole Health Partners, ,1 919-285-0855,wholehealthpartners.com,5,24,https://lh3.googleusercontent.com/p/AF1QipN_yMPbwtQ7BqYUGcMLm5OdLSKvzso_8IQDp-tS=w408-h287-k-no
Durham NC,https://www.google.com/maps/place/My+Wealth+in+Health/data=!4m7!3m6!1s0x89ace7c552e41dc5:0x38dcecefb958fd4a!8m2!3d35.9648983!4d-78.9609093!16s%2Fg%2F11h4drv19q!19sChIJxR3kUsXnrIkRSv1Yue_s3Dg?authuser=0&hl=en&rclk=1,My Wealth in Health,"Health Touch NC, 3500 Westgate Dr #504, Durham, NC 27707, United States",1 919-937-2512,mywealthinhealth.com,5,61,https://lh3.googleusercontent.com/p/AF1QipN4JgOfW_6vgpH0Hj2ZdqKe6HQQ05LEfcKEESfF=w408-h306-k-no
Durham NC,https://www.google.com/maps/place/Lindsey+Lathrop+Coaching/data=!4m7!3m6!1s0x6749036a58c1e7f9:0x7891e21daa1a1a94!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11qg93w3qm!19sChIJ-efBWGoDSWcRlBoaqh3ikXg?authuser=0&hl=en&rclk=1,Lindsey Lathrop Coaching, , ,lindseylathrop.com,4.9,37,https://lh3.googleusercontent.com/p/AF1QipO9I5x2iB9mavbilvrQoXViX8Or1rhf009qOwgw=w672-h240-k-no
Durham NC,"https://www.google.com/maps/place/Dr.+Barnsley+Brown+%26+Spirited+Solutions+Professional+Speaking,+Coaching,+%26+Reiki+Training/data=!4m7!3m6!1s0x89ace7e1f1fb3a55:0x746d5b508b86a2e7!8m2!3d27.811369!4d-129.9427086!16s%2Fg%2F1td4qk_v!19sChIJVTr78eHnrIkR56KGi1BbbXQ?authuser=0&hl=en&rclk=1","Dr. Barnsley Brown & Spirited Solutions Professional Speaking, Coaching, & Reiki Training", ,1 919-967-1164,spirited-solutions.com,5,22,https://lh3.googleusercontent.com/p/AF1QipPB7RmGDaUTGr7XR4kC-miX_DF8FrHWBNHU7WGX=w408-h612-k-no
Durham NC,https://www.google.com/maps/place/Durham+Life+Coaching:+Kris+Gleason/data=!4m7!3m6!1s0x89ace17c405f2ee1:0xcf440e0fc09033c!8m2!3d36.0406881!4d-78.9233214!16s%2Fg%2F11g1mj3tg2!19sChIJ4S5fQHzhrIkRPAMJ_OBA9Aw?authuser=0&hl=en&rclk=1,Durham Life Coaching: Kris Gleason,"2601 Pinewood Dr, Durham, NC 27705, United States",1 415-425-5747,krisgleason.com,5,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ldmPXpK5NvknDwkHSIu4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.50897&pitch=0&thumbfov=100
Durham NC,"https://www.google.com/maps/place/Jiyu+Holistic+Wellness+-+Massage,+Craniosacral+Therapy+%26+Bodywork/data=!4m7!3m6!1s0x89c250b35c3092bf:0x32f4dac1aa89b96!8m2!3d35.9763574!4d-78.9620163!16s%2Fg%2F1ptyv4s76!19sChIJv5IwXLNQwokRlpuoGqxNLwM?authuser=0&hl=en&rclk=1","Jiyu Holistic Wellness - Massage, Craniosacral Therapy & Bodywork","20 W Colony Pl STE 160, Durham, NC 27705, United States",1 919-885-4058,jiyu.us,5,21,https://lh3.googleusercontent.com/p/AF1QipNkBsGE7T7pitnmyIZtft90-sYk-GXyxQWKFgCW=w427-h240-k-no
Durham NC,https://www.google.com/maps/place/Gina+the+Life+Coach/data=!4m7!3m6!1s0xae4e1ca8a484de0f:0x27ef7f954538c097!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11krgk4861!19sChIJD96EpKgcTq4Rl8A4RZV_7yc?authuser=0&hl=en&rclk=1,Gina the Life Coach, ,1 919-797-9626,ginathelifecoach.com,5,6,https://lh3.googleusercontent.com/p/AF1QipMUdi1D-4FuWppDulVlgE7B0nr-hBP93Xgs1UXL=w426-h240-k-no
Durham NC,https://www.google.com/maps/place/TruNorth+Coaching/data=!4m7!3m6!1s0x4c6972172b0f7573:0x1145ea199e51e015!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11vyq2c8bm!19sChIJc3UPKxdyaUwRFeBRnhnqRRE?authuser=0&hl=en&rclk=1,TruNorth Coaching, ,1 919-888-1571,trunorth.coach,5,8,https://lh3.googleusercontent.com/p/AF1QipNspuVWibaJ9asZQzQISryWyf9nhiaBnMX1RLIq=w408-h544-k-no
Durham NC,https://www.google.com/maps/place/Star+Unlimited+Coaching+Solutions+LLC/data=!4m7!3m6!1s0x89acef65e6595d4d:0x98834ce2876b35e8!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11f01zpy7b!19sChIJTV1Z5mXvrIkR6DVrh-JMg5g?authuser=0&hl=en&rclk=1,Star Unlimited Coaching Solutions LLC, ,1 919-491-0358,linktr.ee,5,12,https://lh3.googleusercontent.com/p/AF1QipO07z1BHzt_cq5g-4IluSyxm9uOU4PJtMl4tswE=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/Mitch+Webb+Integrative+Health+Coaching/data=!4m7!3m6!1s0x89ace311f3b447f7:0xa449c143f05dba2f!8m2!3d36.0017056!4d-78.9420704!16s%2Fg%2F11jn0bg90_!19sChIJ90e08xHjrIkRL7pd8EPBSaQ?authuser=0&hl=en&rclk=1,Mitch Webb Integrative Health Coaching, ,1 336-213-2612, ,5,1,https://lh3.googleusercontent.com/p/AF1QipN3Cy7XmRvcmWHVtcplsGeIITOD6b1XUYGG-vPU=w499-h240-k-no
Durham NC,https://www.google.com/maps/place/Grow+Our+Light/data=!4m7!3m6!1s0x86f2fee391a30f79:0x6e5010fddee14974!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sq57vsk0!19sChIJeQ-jkeP-8oYRdEnh3v0QUG4?authuser=0&hl=en&rclk=1,Grow Our Light, ,1 919-322-9871,growourlight.com,5,16,https://lh3.googleusercontent.com/p/AF1QipN4w6Yskw1unEJ-zujufJ-DRL3oJ-8auGTnqZ-1=w408-h404-k-no
Durham NC,https://www.google.com/maps/place/Heart+Rock+Coaching/data=!4m7!3m6!1s0x89ace38deb062d9d:0x5636f1d7e2d052cf!8m2!3d36.013396!4d-78.9190802!16s%2Fg%2F11pv353jnq!19sChIJnS0G643jrIkRz1LQ4tfxNlY?authuser=0&hl=en&rclk=1,Heart Rock Coaching,"922 Broad St UNIT C, Durham, NC 27705, United States", ,heartrockcoaching.com,5,9,https://lh3.googleusercontent.com/p/AF1QipO_mmQPCDnjtC6k-ScEAXFPNd9pVMNs4mNoqgEC=w408-h306-k-no
Durham NC,https://www.google.com/maps/place/Movement+Craft+%7C+Holistic+Health+and+Wellness/data=!4m7!3m6!1s0x2f29264bbb5b4ccf:0x863fe2adfab0ac0a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11p_1v69t4!19sChIJz0xbu0smKS8RCqyw-q3iP4Y?authuser=0&hl=en&rclk=1,Movement Craft | Holistic Health and Wellness, ,1 833-413-1304,movementcraft.com,5,46,https://lh3.googleusercontent.com/p/AF1QipPC6OWUT-hU1Zp1kHasuMy4VbxT-SlemzEJegM-=w408-h408-k-no
Durham NC,https://www.google.com/maps/place/Empower+Personalized+Fitness/data=!4m7!3m6!1s0x89ace65ef32e843b:0x1d8a8067c9533321!8m2!3d35.9653243!4d-78.9547428!16s%2Fg%2F1td5496b!19sChIJO4Qu817mrIkRITNTyWeAih0?authuser=0&hl=en&rclk=1,Empower Personalized Fitness,"3211 Shannon Rd #105, Durham, NC 27707, United States",1 919-401-8024,becomepowerful.com,4.9,167,https://lh3.googleusercontent.com/p/AF1QipOIYWl5RPUmyHhUM_yoz6933-ZzQ8DsTDVM5Cce=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/AKP+Coaching/data=!4m7!3m6!1s0x89ace5995700b55f:0x4cf57da6143aa9f0!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11j8mfzycn!19sChIJX7UAV5nlrIkR8Kk6FKZ99Uw?authuser=0&hl=en&rclk=1,AKP Coaching, , ,amyknottparrish.com,5,8,https://lh3.googleusercontent.com/p/AF1QipPdUI59hsRDocZjfxQrMnvowZ_a6KszpD6RsBeF=w408-h285-k-no
Durham NC,https://www.google.com/maps/place/Amy+Knott+Parrish+Certified+Professional+Coach/data=!4m7!3m6!1s0x89ace7ab37932d21:0xfb1bc59a745f2dac!8m2!3d35.9669358!4d-78.9747417!16s%2Fg%2F11dynz1qmg!19sChIJIS2TN6vnrIkRrC1fdJrFG_s?authuser=0&hl=en&rclk=1,Amy Knott Parrish Certified Professional Coach,"225 Landsbury Dr #2413, Durham, NC 27707, United States",1 919-282-7304,amyknottparrish.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=58kw8cjjIwwz78iylBe6hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.59924&pitch=0&thumbfov=100
Durham NC,"https://www.google.com/maps/place/Jennifer+R.+Lazinsk,+OTR%2FL+Health+Coaching+for+Women/data=!4m7!3m6!1s0x89acf73ff6b6cd1f:0xef7fa6125b43c72e!8m2!3d35.8907036!4d-78.7391625!16s%2Fg%2F11f4qmlwkv!19sChIJH8229j_3rIkRLsdDWxKmf-8?authuser=0&hl=en&rclk=1","Jennifer R. Lazinsk, OTR/L Health Coaching for Women", ,1 919-602-9706,mysublimehealth.com,5,9,https://lh3.googleusercontent.com/p/AF1QipPxt9IKu61lp3WkjcLV93wHHstD3BAOrDEWOfGD=w426-h240-k-no
Durham NC,https://www.google.com/maps/place/Danielle+Still+Co/data=!4m7!3m6!1s0x42c77e1064cd87fb:0x861bb6b92d3ee39e!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11m6yqzszz!19sChIJ-4fNZBB-x0IRnuM-Lbm2G4Y?authuser=0&hl=en&rclk=1,Danielle Still Co, , ,daniellestill.com, , , 
Durham NC,https://www.google.com/maps/place/Erin+Wheless+Wellness/data=!4m7!3m6!1s0x89acf1279a3083d3:0xdfc8ea327d43a6ea!8m2!3d35.8923095!4d-78.869455!16s%2Fg%2F11n95zzv5p!19sChIJ04MwmifxrIkR6qZDfTLqyN8?authuser=0&hl=en&rclk=1,Erin Wheless Wellness, ,1 919-730-9413,erinwhelesswellness.com,5,2,https://lh3.googleusercontent.com/p/AF1QipMertCSTeLZKCYhG3jJ_7shE8BAsyjr4xS-c7cr=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/Prism+Coaching+LLC/data=!4m7!3m6!1s0x89ace7331931e33b:0x1596dc70f726afac!8m2!3d35.8907036!4d-78.77698!16s%2Fg%2F11j5bwy67m!19sChIJO-MxGTPnrIkRrK8m93DclhU?authuser=0&hl=en&rclk=1,Prism Coaching LLC, ,1 919-413-0183,prismcoaching.com, , ,https://lh3.googleusercontent.com/p/AF1QipOcMCGL8zj6staiCjvnQ6hCPJoHxfdlx4sViP0=w630-h240-k-no
Durham NC,https://www.google.com/maps/place/Show+Your+Work+Nutrition+%26+Healthcare/data=!4m7!3m6!1s0xd858f0c3e975bb7:0xc06fa29dcc8db469!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11vbkr7ln_!19sChIJt1uXPgyPhQ0RabSNzJ2ib8A?authuser=0&hl=en&rclk=1,Show Your Work Nutrition & Healthcare, ,1 910-420-0309,showyourwork.net,5,1,https://lh3.googleusercontent.com/p/AF1QipMT40LG86U4C6R0JHwE01CDIIXmUlmELZ1PD28W=w408-h408-k-no
Durham NC,https://www.google.com/maps/place/CultivatingInnerBeauty/data=!4m7!3m6!1s0x4ba4223ed6ce33c5:0x2c9f850261da66ca!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11vj7284z7!19sChIJxTPO1j4ipEsRymbaYQKFnyw?authuser=0&hl=en&rclk=1,CultivatingInnerBeauty, ,1 919-813-0550,cultivatinginnerbeauty.com, , ,https://lh3.googleusercontent.com/p/AF1QipO2GX0D0my5E6WGBxyNNmZUjfGrnf_z_85dNXyv=w408-h408-k-no
Durham NC,https://www.google.com/maps/place/Primal+Lift+Health+Coaching/data=!4m7!3m6!1s0x89ace3c21c9646a3:0x28f134cbb4898e15!8m2!3d35.866758!4d-78.77698!16s%2Fg%2F11frphbt94!19sChIJo0aWHMLjrIkRFY6JtMs08Sg?authuser=0&hl=en&rclk=1,Primal Lift Health Coaching, ,1 336-213-2612, , , , 
Durham NC,https://www.google.com/maps/place/Diamond%27s+Life+Coaching/data=!4m7!3m6!1s0x89ace10e04e2740f:0x33f968c583fb4d58!8m2!3d35.9226446!4d-78.77698!16s%2Fg%2F11lf_d6n6w!19sChIJD3TiBA7hrIkRWE37g8Vo-TM?authuser=0&hl=en&rclk=1,Diamond's Life Coaching, ,1 585-743-6776, ,5,3,https://lh3.googleusercontent.com/p/AF1QipPbtahzaG0d_0PBeDdHgOqDA6sLwcLq1Fz_biNd=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/Lasting+Change/data=!4m7!3m6!1s0x89acef8b7da12037:0xc9f85f859dc5ea53!8m2!3d35.8907036!4d-78.77698!16s%2Fg%2F11h0474ld1!19sChIJNyChfYvvrIkRU-rFnYVf-Mk?authuser=0&hl=en&rclk=1,Lasting Change, ,1 704-930-8243,lastingchangehealth.com, , ,https://lh3.googleusercontent.com/p/AF1QipO91bkJFsouO1BSoxELvuATa7yhcY7r91NDqlWX=w408-h612-k-no
Durham NC,https://www.google.com/maps/place/Take+Courage+Coaching/data=!4m7!3m6!1s0x88c2c7dcdb332d7b:0xc6c92ffa53fa0506!8m2!3d51.2072!4d-121.9883!16s%2Fg%2F11n099cb17!19sChIJey0z29zHwogRBgX6U_ovycY?authuser=0&hl=en&rclk=1,Take Courage Coaching, ,1 435-315-2483,takecouragecoaching.com, , ,https://lh3.googleusercontent.com/p/AF1QipOepgg3B29HFo2MH4nibx1y3dXSxktu4rhhyUWQ=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/Health+Coaching+with+Rachel+Khani/data=!4m7!3m6!1s0x89ace7452f4bc0b9:0x6d94f743a06316c4!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11fjb4n01f!19sChIJucBLL0XnrIkRxBZjoEP3lG0?authuser=0&hl=en&rclk=1,Health Coaching with Rachel Khani, ,1 919-758-7247,rachelkhani.com, , , 
Durham NC,https://www.google.com/maps/place/ElijahSacra/data=!4m7!3m6!1s0x89ace4075fa610c9:0xc0ca9c52870f52d8!8m2!3d35.9707806!4d-78.9443475!16s%2Fg%2F11fz2j26qj!19sChIJyRCmXwfkrIkR2FIPh1KcysA?authuser=0&hl=en&rclk=1,ElijahSacra,"3319 Chapel Hill Blvd Service Rd, Durham, NC 27707, United States",1 919-525-4693,elijahsacra.com,5,3,https://lh3.googleusercontent.com/p/AF1QipPRuSOlpbapgS3yeK-LaaMGmxXduWJJ5qaAIxaQ=w746-h240-k-no
Durham NC,https://www.google.com/maps/place/Emerge+Brave+Coaching/data=!4m7!3m6!1s0x89ace550dce5b637:0x904724ea683070eb!8m2!3d35.9867017!4d-78.9268942!16s%2Fg%2F11y8g2pwh9!19sChIJN7bl3FDlrIkR63AwaOokR5A?authuser=0&hl=en&rclk=1,Emerge Brave Coaching,"Red brick building, 2009 Chapel Hill Rd, Durham, NC 27707, United States",1 410-835-4696,emergebravecoaching.com, , ,https://lh3.googleusercontent.com/p/AF1QipM6GNjqEonhk2BXBbQHtLxzUh4ExmI2qWz3QNB9=w408-h611-k-no
Durham NC,https://www.google.com/maps/place/New+Ways+Health+Coaching/data=!4m7!3m6!1s0x89ac67466132ce8b:0x9588937abf27e5c8!8m2!3d35.7885315!4d-78.5970235!16s%2Fg%2F11hhck0c9q!19sChIJi84yYUZnrIkRyOUnv3qTiJU?authuser=0&hl=en&rclk=1,New Ways Health Coaching, ,1 336-918-9226,healthcoachnc.com,5,18,https://lh3.googleusercontent.com/p/AF1QipN82P_nUBKUfhRaeqkuwOwCXS6UUktxk2YEdS_l=w408-h544-k-no
Durham NC,https://www.google.com/maps/place/HER:+Helping+Each+Other+Rise/data=!4m7!3m6!1s0x8b8c49aba7f9336b:0x8643da8b5ea3fe00!8m2!3d35.8395545!4d-78.64488!16s%2Fg%2F11m62gmg2w!19sChIJazP5p6tJjIsRAP6jXovaQ4Y?authuser=0&hl=en&rclk=1,HER: Helping Each Other Rise, ,1 919-633-9580, , , , 
Durham NC,https://www.google.com/maps/place/Power+Life+%26+Business+Coaching/data=!4m7!3m6!1s0x89ace56bc660a8b3:0xa34c3e9c69cd1544!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11lgz0mf29!19sChIJs6hgxmvlrIkRRBXNaZw-TKM?authuser=0&hl=en&rclk=1,Power Life & Business Coaching, ,1 877-578-2804, ,5,1,https://lh3.googleusercontent.com/p/AF1QipPHYvGnUDS4K3XlZSJTVLfRLh8_Zb9myRinsH_I=w408-h272-k-no
Durham NC,https://www.google.com/maps/place/A+Single+Change/data=!4m7!3m6!1s0x89ace7121a717a47:0xb038a927dea8185d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11n5jsdk_g!19sChIJR3pxGhLnrIkRXRio3iepOLA?authuser=0&hl=en&rclk=1,A Single Change, ,1 919-341-9462, , , , 
Durham NC,https://www.google.com/maps/place/Jillian+Hayes+%7C+Certified+Enneagram+Coach/data=!4m7!3m6!1s0x22c328b1b9e3ee0b:0x259795be74776a1c!8m2!3d35.9226446!4d-78.7391625!16s%2Fg%2F11vr4z6rxf!19sChIJC-7jubEowyIRHGp3dL6VlyU?authuser=0&hl=en&rclk=1,Jillian Hayes | Certified Enneagram Coach, , ,jillienneagram.com, , , 
Durham NC,https://www.google.com/maps/place/New+Confidence+Coaching/data=!4m7!3m6!1s0x3f5098e4ce6dad5:0x66682809af36f01a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11tb67m50c!19sChIJ1drmTI4J9QMRGvA2rwkoaGY?authuser=0&hl=en&rclk=1,New Confidence Coaching, ,1 919-410-8839, , , , 
Durham NC,https://www.google.com/maps/place/Rebellion+Coaching/data=!4m7!3m6!1s0x89ace3818212f3ad:0x15ae708fd4e19c76!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11wx293yn1!19sChIJrfMSgoHjrIkRdpzh1I9wrhU?authuser=0&hl=en&rclk=1,Rebellion Coaching, , ,rebellioncoaching.com, , ,https://lh3.googleusercontent.com/p/AF1QipPQU_u1-K1uic6AB2M_0J3-jMP9t6TGsnydfdB6=w408-h408-k-no
Durham NC,https://www.google.com/maps/place/Carol+Reece+-+Health+%26+Life+Coach/data=!4m7!3m6!1s0x89acf30f542041c1:0x61422294bd0a83a9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11jlm8tw47!19sChIJwUEgVA_zrIkRqYMKvZQiQmE?authuser=0&hl=en&rclk=1,Carol Reece - Health & Life Coach, ,1 919-740-9553,truetoselfwellness.com,5,5,https://lh3.googleusercontent.com/p/AF1QipNE6MtK0MO3AGWAdHGLf8wUsZYkZQRgFZoP8PDW=w408-h267-k-no
